"category","date","index","label"
"c6_stay_at_home_requirements",2020-12-30,2,"stay-at-home"
"c7_movementrestrictions",2020-12-30,2,"internal movements"
"c8_internationaltravel",2020-12-30,4,"cross-border movements"
"stringency_index",2020-12-31,70.83,"stringency index"
"c1_school_closing",2020-12-31,1,"schools"
"c2_workplace_closing",2020-12-31,3,"workplace"
"c3_cancel_public_events",2020-12-31,2,"public events"
"c4_restrictions_on_gatherings",2020-12-31,4,"gatherings"
"c5_close_public_transport",2020-12-31,1,"public transport"
"c6_stay_at_home_requirements",2020-12-31,2,"stay-at-home"
"c7_movementrestrictions",2020-12-31,2,"internal movements"
"c8_internationaltravel",2020-12-31,4,"cross-border movements"
"stringency_index",2021-01-01,70.83,"stringency index"
"c1_school_closing",2021-01-01,1,"schools"
"c2_workplace_closing",2021-01-01,3,"workplace"
"c3_cancel_public_events",2021-01-01,2,"public events"
"c4_restrictions_on_gatherings",2021-01-01,4,"gatherings"
"c5_close_public_transport",2021-01-01,1,"public transport"
"c6_stay_at_home_requirements",2021-01-01,2,"stay-at-home"
"c7_movementrestrictions",2021-01-01,2,"internal movements"
"c8_internationaltravel",2021-01-01,4,"cross-border movements"
"stringency_index",2021-01-02,70.83,"stringency index"
"c1_school_closing",2021-01-02,1,"schools"
"c2_workplace_closing",2021-01-02,3,"workplace"
"c3_cancel_public_events",2021-01-02,2,"public events"
"c4_restrictions_on_gatherings",2021-01-02,4,"gatherings"
"c5_close_public_transport",2021-01-02,1,"public transport"
"c6_stay_at_home_requirements",2021-01-02,2,"stay-at-home"
"c7_movementrestrictions",2021-01-02,2,"internal movements"
"c8_internationaltravel",2021-01-02,4,"cross-border movements"
"stringency_index",2021-01-03,70.83,"stringency index"
"c1_school_closing",2021-01-03,1,"schools"
"c2_workplace_closing",2021-01-03,3,"workplace"
"c3_cancel_public_events",2021-01-03,2,"public events"
"c4_restrictions_on_gatherings",2021-01-03,4,"gatherings"
"c5_close_public_transport",2021-01-03,1,"public transport"
"c6_stay_at_home_requirements",2021-01-03,2,"stay-at-home"
"c7_movementrestrictions",2021-01-03,2,"internal movements"
"c8_internationaltravel",2021-01-03,4,"cross-border movements"
"stringency_index",2021-01-04,70.83,"stringency index"
"c1_school_closing",2021-01-04,1,"schools"
"c2_workplace_closing",2021-01-04,3,"workplace"
"c3_cancel_public_events",2021-01-04,2,"public events"
"c4_restrictions_on_gatherings",2021-01-04,4,"gatherings"
"c5_close_public_transport",2021-01-04,1,"public transport"
"c6_stay_at_home_requirements",2021-01-04,2,"stay-at-home"
"c7_movementrestrictions",2021-01-04,2,"internal movements"
"c8_internationaltravel",2021-01-04,4,"cross-border movements"
"stringency_index",2021-01-05,70.83,"stringency index"
"c1_school_closing",2021-01-05,1,"schools"
"c2_workplace_closing",2021-01-05,3,"workplace"
"c3_cancel_public_events",2021-01-05,2,"public events"
"c4_restrictions_on_gatherings",2021-01-05,4,"gatherings"
"c5_close_public_transport",2021-01-05,1,"public transport"
"c6_stay_at_home_requirements",2021-01-05,2,"stay-at-home"
"c7_movementrestrictions",2021-01-05,2,"internal movements"
"c8_internationaltravel",2021-01-05,4,"cross-border movements"
"stringency_index",2021-01-06,70.83,"stringency index"
"c1_school_closing",2021-01-06,1,"schools"
"c2_workplace_closing",2021-01-06,3,"workplace"
"c3_cancel_public_events",2021-01-06,2,"public events"
"c4_restrictions_on_gatherings",2021-01-06,4,"gatherings"
"c5_close_public_transport",2021-01-06,1,"public transport"
"c6_stay_at_home_requirements",2021-01-06,2,"stay-at-home"
"c7_movementrestrictions",2021-01-06,2,"internal movements"
"c8_internationaltravel",2021-01-06,4,"cross-border movements"
"stringency_index",2021-01-07,70.83,"stringency index"
"c1_school_closing",2021-01-07,1,"schools"
"c2_workplace_closing",2021-01-07,3,"workplace"
"c3_cancel_public_events",2021-01-07,2,"public events"
"c4_restrictions_on_gatherings",2021-01-07,4,"gatherings"
"c5_close_public_transport",2021-01-07,1,"public transport"
"c6_stay_at_home_requirements",2021-01-07,2,"stay-at-home"
"c7_movementrestrictions",2021-01-07,2,"internal movements"
"c8_internationaltravel",2021-01-07,4,"cross-border movements"
"stringency_index",2021-01-08,70.83,"stringency index"
"c1_school_closing",2021-01-08,1,"schools"
"c2_workplace_closing",2021-01-08,3,"workplace"
"c3_cancel_public_events",2021-01-08,2,"public events"
"c4_restrictions_on_gatherings",2021-01-08,4,"gatherings"
"c5_close_public_transport",2021-01-08,1,"public transport"
"c6_stay_at_home_requirements",2021-01-08,2,"stay-at-home"
"c7_movementrestrictions",2021-01-08,2,"internal movements"
"c8_internationaltravel",2021-01-08,4,"cross-border movements"
"stringency_index",2021-01-09,70.83,"stringency index"
"c1_school_closing",2021-01-09,1,"schools"
"c2_workplace_closing",2021-01-09,3,"workplace"
"c3_cancel_public_events",2021-01-09,2,"public events"
"c4_restrictions_on_gatherings",2021-01-09,4,"gatherings"
"c5_close_public_transport",2021-01-09,1,"public transport"
"c6_stay_at_home_requirements",2021-01-09,2,"stay-at-home"
"c7_movementrestrictions",2021-01-09,2,"internal movements"
"c8_internationaltravel",2021-01-09,4,"cross-border movements"
"stringency_index",2021-01-10,70.83,"stringency index"
"c1_school_closing",2021-01-10,1,"schools"
"c2_workplace_closing",2021-01-10,3,"workplace"
"c3_cancel_public_events",2021-01-10,2,"public events"
"c4_restrictions_on_gatherings",2021-01-10,4,"gatherings"
"c5_close_public_transport",2021-01-10,1,"public transport"
"c6_stay_at_home_requirements",2021-01-10,2,"stay-at-home"
"c7_movementrestrictions",2021-01-10,2,"internal movements"
"c8_internationaltravel",2021-01-10,4,"cross-border movements"
"stringency_index",2021-01-11,55.09,"stringency index"
"c1_school_closing",2021-01-11,1,"schools"
"c2_workplace_closing",2021-01-11,1,"workplace"
"c3_cancel_public_events",2021-01-11,1,"public events"
"c4_restrictions_on_gatherings",2021-01-11,4,"gatherings"
"c5_close_public_transport",2021-01-11,1,"public transport"
"c6_stay_at_home_requirements",2021-01-11,0,"stay-at-home"
"c7_movementrestrictions",2021-01-11,2,"internal movements"
"c8_internationaltravel",2021-01-11,4,"cross-border movements"
"stringency_index",2021-01-12,55.09,"stringency index"
"c1_school_closing",2021-01-12,1,"schools"
"c2_workplace_closing",2021-01-12,1,"workplace"
"c3_cancel_public_events",2021-01-12,1,"public events"
"c4_restrictions_on_gatherings",2021-01-12,4,"gatherings"
"c5_close_public_transport",2021-01-12,1,"public transport"
"c6_stay_at_home_requirements",2021-01-12,0,"stay-at-home"
"c7_movementrestrictions",2021-01-12,2,"internal movements"
"c8_internationaltravel",2021-01-12,4,"cross-border movements"
"stringency_index",2021-01-13,55.09,"stringency index"
"c1_school_closing",2021-01-13,1,"schools"
"c2_workplace_closing",2021-01-13,1,"workplace"
"c3_cancel_public_events",2021-01-13,1,"public events"
"c4_restrictions_on_gatherings",2021-01-13,4,"gatherings"
"c5_close_public_transport",2021-01-13,1,"public transport"
"c6_stay_at_home_requirements",2021-01-13,0,"stay-at-home"
"c7_movementrestrictions",2021-01-13,2,"internal movements"
"c8_internationaltravel",2021-01-13,4,"cross-border movements"
"stringency_index",2021-01-14,55.09,"stringency index"
"c1_school_closing",2021-01-14,1,"schools"
"c2_workplace_closing",2021-01-14,1,"workplace"
"c3_cancel_public_events",2021-01-14,1,"public events"
"c4_restrictions_on_gatherings",2021-01-14,4,"gatherings"
"c5_close_public_transport",2021-01-14,1,"public transport"
"c6_stay_at_home_requirements",2021-01-14,0,"stay-at-home"
"c7_movementrestrictions",2021-01-14,2,"internal movements"
"c8_internationaltravel",2021-01-14,4,"cross-border movements"
"stringency_index",2021-01-15,55.09,"stringency index"
"c1_school_closing",2021-01-15,1,"schools"
"c2_workplace_closing",2021-01-15,1,"workplace"
"c3_cancel_public_events",2021-01-15,1,"public events"
"c4_restrictions_on_gatherings",2021-01-15,4,"gatherings"
"c5_close_public_transport",2021-01-15,1,"public transport"
"c6_stay_at_home_requirements",2021-01-15,0,"stay-at-home"
"c7_movementrestrictions",2021-01-15,2,"internal movements"
"c8_internationaltravel",2021-01-15,4,"cross-border movements"
"stringency_index",2021-01-16,55.09,"stringency index"
"c1_school_closing",2021-01-16,1,"schools"
"c2_workplace_closing",2021-01-16,1,"workplace"
"c3_cancel_public_events",2021-01-16,1,"public events"
"c4_restrictions_on_gatherings",2021-01-16,4,"gatherings"
"c5_close_public_transport",2021-01-16,1,"public transport"
"c6_stay_at_home_requirements",2021-01-16,0,"stay-at-home"
"c7_movementrestrictions",2021-01-16,2,"internal movements"
"c8_internationaltravel",2021-01-16,4,"cross-border movements"
"stringency_index",2021-01-17,55.09,"stringency index"
"c1_school_closing",2021-01-17,1,"schools"
"c2_workplace_closing",2021-01-17,1,"workplace"
"c3_cancel_public_events",2021-01-17,1,"public events"
"c4_restrictions_on_gatherings",2021-01-17,4,"gatherings"
"c5_close_public_transport",2021-01-17,1,"public transport"
"c6_stay_at_home_requirements",2021-01-17,0,"stay-at-home"
"c7_movementrestrictions",2021-01-17,2,"internal movements"
"c8_internationaltravel",2021-01-17,4,"cross-border movements"
"stringency_index",2021-01-18,55.09,"stringency index"
"c1_school_closing",2021-01-18,1,"schools"
"c2_workplace_closing",2021-01-18,1,"workplace"
"c3_cancel_public_events",2021-01-18,1,"public events"
"c4_restrictions_on_gatherings",2021-01-18,4,"gatherings"
"c5_close_public_transport",2021-01-18,1,"public transport"
"c6_stay_at_home_requirements",2021-01-18,0,"stay-at-home"
"c7_movementrestrictions",2021-01-18,2,"internal movements"
"c8_internationaltravel",2021-01-18,4,"cross-border movements"
"stringency_index",2021-01-19,55.09,"stringency index"
"c1_school_closing",2021-01-19,1,"schools"
"c2_workplace_closing",2021-01-19,1,"workplace"
"c3_cancel_public_events",2021-01-19,1,"public events"
"c4_restrictions_on_gatherings",2021-01-19,4,"gatherings"
"c5_close_public_transport",2021-01-19,1,"public transport"
"c6_stay_at_home_requirements",2021-01-19,0,"stay-at-home"
"c7_movementrestrictions",2021-01-19,2,"internal movements"
"c8_internationaltravel",2021-01-19,4,"cross-border movements"
"stringency_index",2021-01-20,55.09,"stringency index"
"c1_school_closing",2021-01-20,1,"schools"
"c2_workplace_closing",2021-01-20,1,"workplace"
"c3_cancel_public_events",2021-01-20,1,"public events"
"c4_restrictions_on_gatherings",2021-01-20,4,"gatherings"
"c5_close_public_transport",2021-01-20,1,"public transport"
"c6_stay_at_home_requirements",2021-01-20,0,"stay-at-home"
"c7_movementrestrictions",2021-01-20,2,"internal movements"
"c8_internationaltravel",2021-01-20,4,"cross-border movements"
"stringency_index",2021-01-21,55.09,"stringency index"
"c1_school_closing",2021-01-21,1,"schools"
"c2_workplace_closing",2021-01-21,1,"workplace"
"c3_cancel_public_events",2021-01-21,1,"public events"
"c4_restrictions_on_gatherings",2021-01-21,4,"gatherings"
"c5_close_public_transport",2021-01-21,1,"public transport"
"c6_stay_at_home_requirements",2021-01-21,0,"stay-at-home"
"c7_movementrestrictions",2021-01-21,2,"internal movements"
"c8_internationaltravel",2021-01-21,4,"cross-border movements"
"stringency_index",2021-01-22,55.09,"stringency index"
"c1_school_closing",2021-01-22,1,"schools"
"c2_workplace_closing",2021-01-22,1,"workplace"
"c3_cancel_public_events",2021-01-22,1,"public events"
"c4_restrictions_on_gatherings",2021-01-22,4,"gatherings"
"c5_close_public_transport",2021-01-22,1,"public transport"
"c6_stay_at_home_requirements",2021-01-22,0,"stay-at-home"
"c7_movementrestrictions",2021-01-22,2,"internal movements"
"c8_internationaltravel",2021-01-22,4,"cross-border movements"
"stringency_index",2021-01-23,55.09,"stringency index"
"c1_school_closing",2021-01-23,1,"schools"
"c2_workplace_closing",2021-01-23,1,"workplace"
"c3_cancel_public_events",2021-01-23,1,"public events"
"c4_restrictions_on_gatherings",2021-01-23,4,"gatherings"
"c5_close_public_transport",2021-01-23,1,"public transport"
"c6_stay_at_home_requirements",2021-01-23,0,"stay-at-home"
"c7_movementrestrictions",2021-01-23,2,"internal movements"
"c8_internationaltravel",2021-01-23,4,"cross-border movements"
"stringency_index",2021-01-24,55.09,"stringency index"
"c1_school_closing",2021-01-24,1,"schools"
"c2_workplace_closing",2021-01-24,1,"workplace"
"c3_cancel_public_events",2021-01-24,1,"public events"
"c4_restrictions_on_gatherings",2021-01-24,4,"gatherings"
"c5_close_public_transport",2021-01-24,1,"public transport"
"c6_stay_at_home_requirements",2021-01-24,0,"stay-at-home"
"c7_movementrestrictions",2021-01-24,2,"internal movements"
"c8_internationaltravel",2021-01-24,4,"cross-border movements"
"stringency_index",2021-01-25,55.09,"stringency index"
"c1_school_closing",2021-01-25,1,"schools"
"c2_workplace_closing",2021-01-25,1,"workplace"
"c3_cancel_public_events",2021-01-25,1,"public events"
"c4_restrictions_on_gatherings",2021-01-25,4,"gatherings"
"c5_close_public_transport",2021-01-25,1,"public transport"
"c6_stay_at_home_requirements",2021-01-25,0,"stay-at-home"
"c7_movementrestrictions",2021-01-25,2,"internal movements"
"c8_internationaltravel",2021-01-25,4,"cross-border movements"
"stringency_index",2021-01-26,55.09,"stringency index"
"c1_school_closing",2021-01-26,1,"schools"
"c2_workplace_closing",2021-01-26,1,"workplace"
"c3_cancel_public_events",2021-01-26,1,"public events"
"c4_restrictions_on_gatherings",2021-01-26,4,"gatherings"
"c5_close_public_transport",2021-01-26,1,"public transport"
"c6_stay_at_home_requirements",2021-01-26,0,"stay-at-home"
"c7_movementrestrictions",2021-01-26,2,"internal movements"
"c8_internationaltravel",2021-01-26,4,"cross-border movements"
"stringency_index",2021-01-27,55.09,"stringency index"
"c1_school_closing",2021-01-27,1,"schools"
"c2_workplace_closing",2021-01-27,1,"workplace"
"c3_cancel_public_events",2021-01-27,1,"public events"
"c4_restrictions_on_gatherings",2021-01-27,4,"gatherings"
"c5_close_public_transport",2021-01-27,1,"public transport"
"c6_stay_at_home_requirements",2021-01-27,0,"stay-at-home"
"c7_movementrestrictions",2021-01-27,2,"internal movements"
"c8_internationaltravel",2021-01-27,4,"cross-border movements"
"stringency_index",2021-01-28,55.09,"stringency index"
"c1_school_closing",2021-01-28,1,"schools"
"c2_workplace_closing",2021-01-28,1,"workplace"
"c3_cancel_public_events",2021-01-28,1,"public events"
"c4_restrictions_on_gatherings",2021-01-28,4,"gatherings"
"c5_close_public_transport",2021-01-28,1,"public transport"
"c6_stay_at_home_requirements",2021-01-28,0,"stay-at-home"
"c7_movementrestrictions",2021-01-28,2,"internal movements"
"c8_internationaltravel",2021-01-28,4,"cross-border movements"
"stringency_index",2021-01-29,55.09,"stringency index"
"c1_school_closing",2021-01-29,1,"schools"
"c2_workplace_closing",2021-01-29,1,"workplace"
"c3_cancel_public_events",2021-01-29,1,"public events"
"c4_restrictions_on_gatherings",2021-01-29,4,"gatherings"
"c5_close_public_transport",2021-01-29,1,"public transport"
"c6_stay_at_home_requirements",2021-01-29,0,"stay-at-home"
"c7_movementrestrictions",2021-01-29,2,"internal movements"
"c8_internationaltravel",2021-01-29,4,"cross-border movements"
"stringency_index",2021-01-30,55.09,"stringency index"
"c1_school_closing",2021-01-30,1,"schools"
"c2_workplace_closing",2021-01-30,1,"workplace"
"c3_cancel_public_events",2021-01-30,1,"public events"
"c4_restrictions_on_gatherings",2021-01-30,4,"gatherings"
"c5_close_public_transport",2021-01-30,1,"public transport"
"c6_stay_at_home_requirements",2021-01-30,0,"stay-at-home"
"c7_movementrestrictions",2021-01-30,2,"internal movements"
"c8_internationaltravel",2021-01-30,4,"cross-border movements"
"stringency_index",2021-01-31,70.83,"stringency index"
"c1_school_closing",2021-01-31,1,"schools"
"c2_workplace_closing",2021-01-31,3,"workplace"
"c3_cancel_public_events",2021-01-31,2,"public events"
"c4_restrictions_on_gatherings",2021-01-31,4,"gatherings"
"c5_close_public_transport",2021-01-31,1,"public transport"
"c6_stay_at_home_requirements",2021-01-31,2,"stay-at-home"
"c7_movementrestrictions",2021-01-31,2,"internal movements"
"c8_internationaltravel",2021-01-31,4,"cross-border movements"
"stringency_index",2021-02-01,78.24,"stringency index"
"c1_school_closing",2021-02-01,3,"schools"
"c2_workplace_closing",2021-02-01,3,"workplace"
"c3_cancel_public_events",2021-02-01,2,"public events"
"c4_restrictions_on_gatherings",2021-02-01,4,"gatherings"
"c5_close_public_transport",2021-02-01,1,"public transport"
"c6_stay_at_home_requirements",2021-02-01,2,"stay-at-home"
"c7_movementrestrictions",2021-02-01,2,"internal movements"
"c8_internationaltravel",2021-02-01,4,"cross-border movements"
"stringency_index",2021-02-02,78.24,"stringency index"
"c1_school_closing",2021-02-02,3,"schools"
"c2_workplace_closing",2021-02-02,3,"workplace"
"c3_cancel_public_events",2021-02-02,2,"public events"
"c4_restrictions_on_gatherings",2021-02-02,4,"gatherings"
"c5_close_public_transport",2021-02-02,1,"public transport"
"c6_stay_at_home_requirements",2021-02-02,2,"stay-at-home"
"c7_movementrestrictions",2021-02-02,2,"internal movements"
"c8_internationaltravel",2021-02-02,4,"cross-border movements"
"stringency_index",2021-02-03,78.24,"stringency index"
"c1_school_closing",2021-02-03,3,"schools"
"c2_workplace_closing",2021-02-03,3,"workplace"
"c3_cancel_public_events",2021-02-03,2,"public events"
"c4_restrictions_on_gatherings",2021-02-03,4,"gatherings"
"c5_close_public_transport",2021-02-03,1,"public transport"
"c6_stay_at_home_requirements",2021-02-03,2,"stay-at-home"
"c7_movementrestrictions",2021-02-03,2,"internal movements"
"c8_internationaltravel",2021-02-03,4,"cross-border movements"
"stringency_index",2021-02-04,78.24,"stringency index"
"c1_school_closing",2021-02-04,3,"schools"
"c2_workplace_closing",2021-02-04,3,"workplace"
"c3_cancel_public_events",2021-02-04,2,"public events"
"c4_restrictions_on_gatherings",2021-02-04,4,"gatherings"
"c5_close_public_transport",2021-02-04,1,"public transport"
"c6_stay_at_home_requirements",2021-02-04,2,"stay-at-home"
"c7_movementrestrictions",2021-02-04,2,"internal movements"
"c8_internationaltravel",2021-02-04,4,"cross-border movements"
"stringency_index",2021-02-05,63.43,"stringency index"
"c1_school_closing",2021-02-05,3,"schools"
"c2_workplace_closing",2021-02-05,2,"workplace"
"c3_cancel_public_events",2021-02-05,1,"public events"
"c4_restrictions_on_gatherings",2021-02-05,3,"gatherings"
"c5_close_public_transport",2021-02-05,1,"public transport"
"c6_stay_at_home_requirements",2021-02-05,0,"stay-at-home"
"c7_movementrestrictions",2021-02-05,2,"internal movements"
"c8_internationaltravel",2021-02-05,4,"cross-border movements"
"stringency_index",2021-02-06,63.43,"stringency index"
"c1_school_closing",2021-02-06,3,"schools"
"c2_workplace_closing",2021-02-06,2,"workplace"
"c3_cancel_public_events",2021-02-06,1,"public events"
"c4_restrictions_on_gatherings",2021-02-06,3,"gatherings"
"c5_close_public_transport",2021-02-06,1,"public transport"
"c6_stay_at_home_requirements",2021-02-06,0,"stay-at-home"
"c7_movementrestrictions",2021-02-06,2,"internal movements"
"c8_internationaltravel",2021-02-06,4,"cross-border movements"
"stringency_index",2021-02-07,63.43,"stringency index"
"c1_school_closing",2021-02-07,3,"schools"
"c2_workplace_closing",2021-02-07,2,"workplace"
"c3_cancel_public_events",2021-02-07,1,"public events"
"c4_restrictions_on_gatherings",2021-02-07,3,"gatherings"
"c5_close_public_transport",2021-02-07,1,"public transport"
"c6_stay_at_home_requirements",2021-02-07,0,"stay-at-home"
"c7_movementrestrictions",2021-02-07,2,"internal movements"
"c8_internationaltravel",2021-02-07,4,"cross-border movements"
"stringency_index",2021-02-08,56.02,"stringency index"
"c1_school_closing",2021-02-08,1,"schools"
"c2_workplace_closing",2021-02-08,2,"workplace"
"c3_cancel_public_events",2021-02-08,1,"public events"
"c4_restrictions_on_gatherings",2021-02-08,3,"gatherings"
"c5_close_public_transport",2021-02-08,1,"public transport"
"c6_stay_at_home_requirements",2021-02-08,0,"stay-at-home"
"c7_movementrestrictions",2021-02-08,2,"internal movements"
"c8_internationaltravel",2021-02-08,4,"cross-border movements"
"stringency_index",2021-02-09,56.02,"stringency index"
"c1_school_closing",2021-02-09,1,"schools"
"c2_workplace_closing",2021-02-09,2,"workplace"
"c3_cancel_public_events",2021-02-09,1,"public events"
"c4_restrictions_on_gatherings",2021-02-09,3,"gatherings"
"c5_close_public_transport",2021-02-09,1,"public transport"
"c6_stay_at_home_requirements",2021-02-09,0,"stay-at-home"
"c7_movementrestrictions",2021-02-09,2,"internal movements"
"c8_internationaltravel",2021-02-09,4,"cross-border movements"
"stringency_index",2021-02-10,56.02,"stringency index"
"c1_school_closing",2021-02-10,1,"schools"
"c2_workplace_closing",2021-02-10,2,"workplace"
"c3_cancel_public_events",2021-02-10,1,"public events"
"c4_restrictions_on_gatherings",2021-02-10,3,"gatherings"
"c5_close_public_transport",2021-02-10,1,"public transport"
"c6_stay_at_home_requirements",2021-02-10,0,"stay-at-home"
"c7_movementrestrictions",2021-02-10,2,"internal movements"
"c8_internationaltravel",2021-02-10,4,"cross-border movements"
"stringency_index",2021-02-11,56.02,"stringency index"
"c1_school_closing",2021-02-11,1,"schools"
"c2_workplace_closing",2021-02-11,2,"workplace"
"c3_cancel_public_events",2021-02-11,1,"public events"
"c4_restrictions_on_gatherings",2021-02-11,3,"gatherings"
"c5_close_public_transport",2021-02-11,1,"public transport"
"c6_stay_at_home_requirements",2021-02-11,0,"stay-at-home"
"c7_movementrestrictions",2021-02-11,2,"internal movements"
"c8_internationaltravel",2021-02-11,4,"cross-border movements"
"stringency_index",2021-02-12,70.83,"stringency index"
"c1_school_closing",2021-02-12,1,"schools"
"c2_workplace_closing",2021-02-12,3,"workplace"
"c3_cancel_public_events",2021-02-12,2,"public events"
"c4_restrictions_on_gatherings",2021-02-12,4,"gatherings"
"c5_close_public_transport",2021-02-12,1,"public transport"
"c6_stay_at_home_requirements",2021-02-12,2,"stay-at-home"
"c7_movementrestrictions",2021-02-12,2,"internal movements"
"c8_internationaltravel",2021-02-12,4,"cross-border movements"
"stringency_index",2021-02-13,70.83,"stringency index"
"c1_school_closing",2021-02-13,1,"schools"
"c2_workplace_closing",2021-02-13,3,"workplace"
"c3_cancel_public_events",2021-02-13,2,"public events"
"c4_restrictions_on_gatherings",2021-02-13,4,"gatherings"
"c5_close_public_transport",2021-02-13,1,"public transport"
"c6_stay_at_home_requirements",2021-02-13,2,"stay-at-home"
"c7_movementrestrictions",2021-02-13,2,"internal movements"
"c8_internationaltravel",2021-02-13,4,"cross-border movements"
"stringency_index",2021-02-14,70.83,"stringency index"
"c1_school_closing",2021-02-14,1,"schools"
"c2_workplace_closing",2021-02-14,3,"workplace"
"c3_cancel_public_events",2021-02-14,2,"public events"
"c4_restrictions_on_gatherings",2021-02-14,4,"gatherings"
"c5_close_public_transport",2021-02-14,1,"public transport"
"c6_stay_at_home_requirements",2021-02-14,2,"stay-at-home"
"c7_movementrestrictions",2021-02-14,2,"internal movements"
"c8_internationaltravel",2021-02-14,4,"cross-border movements"
"stringency_index",2021-02-15,78.24,"stringency index"
"c1_school_closing",2021-02-15,3,"schools"
"c2_workplace_closing",2021-02-15,3,"workplace"
"c3_cancel_public_events",2021-02-15,2,"public events"
"c4_restrictions_on_gatherings",2021-02-15,4,"gatherings"
"c5_close_public_transport",2021-02-15,1,"public transport"
"c6_stay_at_home_requirements",2021-02-15,2,"stay-at-home"
"c7_movementrestrictions",2021-02-15,2,"internal movements"
"c8_internationaltravel",2021-02-15,4,"cross-border movements"
"stringency_index",2021-02-16,75.46,"stringency index"
"c1_school_closing",2021-02-16,3,"schools"
"c2_workplace_closing",2021-02-16,3,"workplace"
"c3_cancel_public_events",2021-02-16,2,"public events"
"c4_restrictions_on_gatherings",2021-02-16,4,"gatherings"
"c5_close_public_transport",2021-02-16,1,"public transport"
"c6_stay_at_home_requirements",2021-02-16,2,"stay-at-home"
"c7_movementrestrictions",2021-02-16,2,"internal movements"
"c8_internationaltravel",2021-02-16,4,"cross-border movements"
"stringency_index",2021-02-17,75.46,"stringency index"
"c1_school_closing",2021-02-17,3,"schools"
"c2_workplace_closing",2021-02-17,3,"workplace"
"c3_cancel_public_events",2021-02-17,2,"public events"
"c4_restrictions_on_gatherings",2021-02-17,4,"gatherings"
"c5_close_public_transport",2021-02-17,1,"public transport"
"c6_stay_at_home_requirements",2021-02-17,2,"stay-at-home"
"c7_movementrestrictions",2021-02-17,2,"internal movements"
"c8_internationaltravel",2021-02-17,4,"cross-border movements"
"stringency_index",2021-02-18,53.24,"stringency index"
"c1_school_closing",2021-02-18,1,"schools"
"c2_workplace_closing",2021-02-18,2,"workplace"
"c3_cancel_public_events",2021-02-18,1,"public events"
"c4_restrictions_on_gatherings",2021-02-18,4,"gatherings"
"c5_close_public_transport",2021-02-18,1,"public transport"
"c6_stay_at_home_requirements",2021-02-18,0,"stay-at-home"
"c7_movementrestrictions",2021-02-18,2,"internal movements"
"c8_internationaltravel",2021-02-18,4,"cross-border movements"
"stringency_index",2021-02-19,53.24,"stringency index"
"c1_school_closing",2021-02-19,1,"schools"
"c2_workplace_closing",2021-02-19,2,"workplace"
"c3_cancel_public_events",2021-02-19,1,"public events"
"c4_restrictions_on_gatherings",2021-02-19,4,"gatherings"
"c5_close_public_transport",2021-02-19,1,"public transport"
"c6_stay_at_home_requirements",2021-02-19,0,"stay-at-home"
"c7_movementrestrictions",2021-02-19,2,"internal movements"
"c8_internationaltravel",2021-02-19,4,"cross-border movements"
"stringency_index",2021-02-20,53.24,"stringency index"
"c1_school_closing",2021-02-20,1,"schools"
"c2_workplace_closing",2021-02-20,2,"workplace"
"c3_cancel_public_events",2021-02-20,1,"public events"
"c4_restrictions_on_gatherings",2021-02-20,4,"gatherings"
"c5_close_public_transport",2021-02-20,1,"public transport"
"c6_stay_at_home_requirements",2021-02-20,0,"stay-at-home"
"c7_movementrestrictions",2021-02-20,2,"internal movements"
"c8_internationaltravel",2021-02-20,4,"cross-border movements"
"stringency_index",2021-02-21,53.24,"stringency index"
"c1_school_closing",2021-02-21,1,"schools"
"c2_workplace_closing",2021-02-21,2,"workplace"
"c3_cancel_public_events",2021-02-21,1,"public events"
"c4_restrictions_on_gatherings",2021-02-21,4,"gatherings"
"c5_close_public_transport",2021-02-21,1,"public transport"
"c6_stay_at_home_requirements",2021-02-21,0,"stay-at-home"
"c7_movementrestrictions",2021-02-21,2,"internal movements"
"c8_internationaltravel",2021-02-21,4,"cross-border movements"
"stringency_index",2021-02-22,53.24,"stringency index"
"c1_school_closing",2021-02-22,1,"schools"
"c2_workplace_closing",2021-02-22,2,"workplace"
"c3_cancel_public_events",2021-02-22,1,"public events"
"c4_restrictions_on_gatherings",2021-02-22,4,"gatherings"
"c5_close_public_transport",2021-02-22,1,"public transport"
"c6_stay_at_home_requirements",2021-02-22,0,"stay-at-home"
"c7_movementrestrictions",2021-02-22,2,"internal movements"
"c8_internationaltravel",2021-02-22,4,"cross-border movements"
"stringency_index",2021-02-23,53.24,"stringency index"
"c1_school_closing",2021-02-23,1,"schools"
"c2_workplace_closing",2021-02-23,2,"workplace"
"c3_cancel_public_events",2021-02-23,1,"public events"
"c4_restrictions_on_gatherings",2021-02-23,4,"gatherings"
"c5_close_public_transport",2021-02-23,1,"public transport"
"c6_stay_at_home_requirements",2021-02-23,0,"stay-at-home"
"c7_movementrestrictions",2021-02-23,2,"internal movements"
"c8_internationaltravel",2021-02-23,4,"cross-border movements"
"stringency_index",2021-02-24,53.24,"stringency index"
"c1_school_closing",2021-02-24,1,"schools"
"c2_workplace_closing",2021-02-24,2,"workplace"
"c3_cancel_public_events",2021-02-24,1,"public events"
"c4_restrictions_on_gatherings",2021-02-24,4,"gatherings"
"c5_close_public_transport",2021-02-24,1,"public transport"
"c6_stay_at_home_requirements",2021-02-24,0,"stay-at-home"
"c7_movementrestrictions",2021-02-24,2,"internal movements"
"c8_internationaltravel",2021-02-24,4,"cross-border movements"
